,Label,Body,flag,tfidfscore,priority
3623,ham,Should I head straight there or what,0,1.4093382113149766,medium
3624,spam,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX �1.50,1,4.2477378505506405,low
3625,ham,Thank you princess! You are so sexy...,0,1.731837293172107,medium
3626,ham,Oooh I got plenty of those!,0,1.6691042364389284,medium
3627,ham,Hui xin is in da lib.,0,1.951882100646656,medium
3628,ham,Its a big difference.  &lt;#&gt;  versus  &lt;#&gt;  every  &lt;#&gt; hrs,0,2.374810993221596,medium
3629,ham,"It's not that you make me cry. It's just that when all our stuff happens on top of everything else, it pushes me over the edge. You don't underdtand how often i cry over my sorry, sorry life.",0,3.041169397358624,high
3630,ham,"\ME 2 BABE I FEEL THE SAME LETS JUST 4GET ABOUT IT+BOTH TRY +CHEER UP+NOT FIT SOO MUCHXXLOVE U LOCAXX\""""",0,3.22673567982759,high
3631,ham,You know what hook up means right?,0,1.942406784080336,medium
3632,spam,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07090298926 to re-schedule. Ref:9307622",1,3.41138781339996,low
3633,ham,Wat's da model num of ur phone?,0,2.367230138399269,medium
3634,ham,He's really into skateboarding now despite the fact that he gets thrown off of it and winds up with bandages and shit all over his arms every five minutes,0,3.2689663547525307,high
3635,spam,"You can stop further club tones by replying \STOP MIX\"" See my-tone.com/enjoy. html for terms. Club tones cost GBP4.50/week. MFL",1,3.68870904427885,low
3636,ham,My house here e sky quite dark liao... If raining then got excuse not 2 run already rite... Hee...,0,3.26941776516254,high
3637,ham,"Sorry, left phone upstairs. OK, might be hectic but would be all my birds with one fell swoop. It's a date.",0,3.062399221106453,high
3638,ham,* Thought I didn't see you.,0,1.4142112040504111,medium
3639,spam,wamma get laid?want real doggin locations sent direct to your mobile? join the UKs largest dogging network. txt dogs to 69696 now!nyt. ec2a. 3lp �1.50/msg.,1,4.586071124767425,low
3640,ham,Carlos says we can pick up from him later so yeah we're set,0,2.428559419686206,medium
3641,ham,"Hey babe, my friend had to cancel, still up for a visit ?",0,2.209011462323473,medium
3642,ham,As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,0,2.8472652387180237,medium
3643,ham,Hmm ill have to think about it... ok you're forgiven! =D,0,2.160932396260008,medium
3644,ham,"We are hoping to get away by 7, from Langport. You still up for town tonight?",0,2.2111062590664017,medium
3645,ham,Want to send me a virtual hug?... I need one,0,2.119171100472163,medium
3646,ham,"Probably not, still going over some stuff here",0,1.7180785086648478,medium
3647,ham,It has issues right now. Ill fix for her by tomorrow.,0,2.195484805774937,medium
3648,ham,Why i come in between you people,0,1.3992011919991385,medium
3649,ham,Senthil group company Apnt 5pm.,0,2.226044608185721,medium
3650,ham,Oh really?? Did you make it on air? What's your talent?,0,2.3841885974387678,medium
3651,ham,Studying. But i.ll be free next weekend.,0,1.9396588787908864,medium
3652,ham,R u here yet? I'm wearing blue shirt n black pants.,0,2.229776853798125,medium
3653,ham,Wait.i will come out.. &lt;#&gt;  min:),0,2.2157561261664327,medium
3654,ham,I will reach ur home in  &lt;#&gt;  minutes,0,2.4029048490643703,medium
3655,ham,Well then you have a great weekend!,0,1.4061728735487136,medium
3656,ham,"What are you doing in langport? Sorry, but I'll probably be in bed by 9pm. It sucks being ill at xmas! When do you and go2sri lanka? ",0,3.369425189125149,high
3657,ham,"Frnd s not juz a word.....not merely a relationship.....its a silent promise which says ... \ I will be with YOU \"" Wherevr.. Whenevr.. Forevr... Gudnyt dear..""",0,3.552917690649305,high
3658,ham,Huh? 6 also cannot? Then only how many mistakes?,0,1.4026246706624796,medium
3659,ham,Ha... U jus ate honey ar? So sweet...,0,2.438875052767189,medium
3660,ham,I'm turning off my phone. My moms telling everyone I have cancer. And my sister won't stop calling. It hurts to talk. Can't put up with it. See u when u get home. Love u,0,3.521418666077003,high
3661,ham,"Honey ? Sweetheart ? Darling ? Sexy buns ? Sugar plum ? Loverboy ? I miss you, boytoy ... *smacks your ass* Did you go to the gym too ?",0,3.694527360306248,high
3662,ham,Thanks for loving me so. You rock,0,1.7175882358289356,medium
3663,ham,Yeah imma come over cause jay wants to do some drugs,0,2.6053056694658423,medium
3664,ham,Ok thanx... Take care then...,0,1.7066961363249424,medium
3665,ham,Yup. Thk of u oso boring wat.,0,2.2101726105326285,medium
3666,ham," came to look at the flat, seems ok, in his 50s? * Is away alot wiv work. Got woman coming at 6.30 too.",0,3.5103471844648224,high
3667,ham,Moji just informed me that you saved our lives. Thanks.,0,2.378551203123197,medium
3668,spam,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,1,3.620655225783522,low
3669,ham,Whos this am in class:-),0,1.3945758442655911,medium
3670,ham,Hey r �_ still online? I've finished the formatting...,0,2.180940841492848,medium
3671,ham,Great! So what attracts you to the brothas?,0,1.6857080594043454,medium
3672,spam,Promotion Number: 8714714 - UR awarded a City Break and could WIN a �200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 �1.50perWKsub,1,4.385007976273975,low
3673,ham,Stupid.its not possible,0,1.413822677227324,medium
3674,ham,I cant pick the phone right now. Pls send a message,0,2.4444765615599677,medium
3675,ham,LOL what happens in Vegas stays in vegas,0,1.7969756298955657,medium
3676,ham,"Hello, hello, hi lou sorry it took so long 2 reply- I left mobile at friends in Lancaster, just got it bak Neway im sorry I couldn��t make ur b��day 2 hun!",0,4.357591161193935,high
3677,ham,When did i use soc... I use it only at home... �� dunno how 2 type it in word ar...,0,2.705628735294865,medium
3678,ham,Dad says hurry the hell up,0,1.991593676028991,medium
3679,ham,Wake me up at  &lt;#&gt;  am morning:),0,1.96692251961674,medium
3680,ham,"I get out of class in bsn in like  &lt;#&gt;  minutes, you know where advising is?",0,2.679861899924369,medium
3681,ham,Great! I shoot big loads so get ready!,0,2.2056214510606083,medium
3682,ham,I'll meet you in the lobby,0,1.6393596046743872,medium
3683,ham,You still coming tonight?,0,1.4141212686326516,medium
3684,ham,What happen dear tell me,0,1.7116451010137534,medium
3685,ham,"Sir, i am waiting for your call, once free please call me.",0,1.71373528893555,medium
3686,ham,No i am not having not any movies in my laptop,0,1.7237215491593971,medium
3687,ham,I was about to do it when i texted. I finished a long time ago and showered and er'ything!,0,2.769857529569033,medium
3688,ham,Ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly! Love me xxx,0,3.3327535045244128,high
3689,ham,"Hello, As per request from  &lt;#&gt;  Rs.5 has been transfered to you",0,2.371159249188606,medium
3690,ham,I am in tirupur.  call you da.,0,1.3647829452711064,medium
3691,spam,You are a winner you have been specially selected to receive �1000 cash or a �2000 award. Speak to a live operator to claim call 087147123779am-7pm. Cost 10p,1,3.960191345235659,low
3692,ham,S:)but he had some luck.2 catches put down:),0,1.4046241401007746,medium
3693,ham,How i noe... Did �_ specify da domain as nusstu... �� still in sch...,0,2.568641683281484,medium
3694,ham,Oh...i asked for fun. Haha...take care. �_,0,2.2275061773978364,medium
3695,ham,Shall i get my pouch?,0,1.3961916346226193,medium
3696,ham,Hey loverboy! I love you !! I had to tell ... I look at your picture and ache to feel you between my legs ... Fuck I want you ... I need you ... I crave you .,0,3.5079334595269147,high
3697,ham,"How is my boy? No sweet words left for me this morning ... *sighs* ... How goes you day, my love ? Did you start your studying?",0,3.4127017309469885,high
3698,ham,Kent vale lor... �� wait 4 me there ar?,0,2.1783889028910512,medium
3699,ham,Ok. Very good. Its all about making that money.,0,1.960888815229764,medium
3700,ham,Reading gud habit.. Nan bari hudgi yorge pataistha ertini kano:-),0,3.137025293936027,high
3701,ham,Aight do you still want to get money,0,1.7167742683731353,medium
3702,spam,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870,1,3.325185512019457,low
3703,ham,Ok.ok ok..then..whats ur todays plan,0,2.0918786793196107,medium
3704,ham,ARE YOU IN TOWN? THIS IS V. IMPORTANT,0,1.414160657798122,medium
3705,ham,"Sorry pa, i dont knw who ru pa?",0,2.082905892442433,medium
3706,ham,Wat u doing there?,0,1.4140856480757371,medium
3707,ham,If i not meeting �_ all rite then i'll go home lor. If �_ dun feel like comin it's ok.,0,3.0998979393334083,high
3708,ham,"Oh, i will get paid. The most outstanding one is for a commercial i did for Hasbro...in AUGUST! They made us jump through so many hoops to get paid. Still not.",0,2.8445157735361093,medium
3709,ham,"I am late,so call you tomorrow morning.take care sweet dreams....u and me...ummifying...bye.",0,2.771933154529861,medium
3710,ham,Networking technical support associate.,0,1.9931342162793635,medium
3711,ham,I'm gonna rip out my uterus.,0,1.6977371614697807,medium
3712,ham,Cool. Do you like swimming? I have a pool and jacuzzi at my house.,0,2.3768868584083758,medium
3713,spam,"Thanks for your ringtone order, reference number X49. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182. From: [colour=red]text[/colour]TXTstar",1,4.082308595831732,low
3714,ham,"Yeah why not, is the gang all ready",0,1.696951544940767,medium
3715,ham,Blank is Blank. But wat is blank? Lol,0,1.3492115240979998,medium
3716,ham,I'm in a movie... Collect car oredi...,0,1.996826800564464,medium
3717,ham,We left already we at orchard now.,0,1.4103829302409492,medium
3718,spam,"Hi there, 2nights ur lucky night! Uve been invited 2 XCHAT, the Uks wildest chat! Txt CHAT to 86688 now! 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs",1,4.452803036177728,low
3719,ham,Nothing spl..wat abt u and whr ru?,0,2.201594177175817,medium
3720,ham,No chikku nt yet.. Ya i'm free,0,1.9707236166256343,medium
3721,ham,"Aldrine, rakhesh ex RTM here.pls call.urgent.",0,2.3927142205095597,medium
3722,ham,The search 4 happiness is 1 of d main sources of unhappiness! Accept life the way it comes! U will find happiness in every moment u live.,0,3.168461033873553,high
3723,ham,I'm at home. Please call,0,1.0,medium
3724,ham,"I guess you could be as good an excuse as any, lol.",0,1.9565503760141136,medium
3725,ham,"Isn't frnd a necesity in life? imagine urself witout a frnd.. hw'd u feel at ur colleg? wat'll u do wth ur cell? wat abt functions? thnk abt events espe'll cared, missed &amp; irritated u? 4wrd it to all those dear-loving frnds wthout whom u cant live.. I jst did it.. Takecare..:) GOODMORNING",0,5.671802194551628,high
3726,ham,Gud mrng dear hav a nice day,0,2.419018280530846,medium
3727,ham,Old Orchard near univ. How about you?,0,1.9867423191118487,medium
3728,ham,"4 tacos + 1 rajas burrito, right?",0,1.9608554389119384,medium
3729,ham,"It���s �6 to get in, is that ok?",0,1.0,medium
3730,ham,Hows the street where the end of library walk is?,0,2.229990350344319,medium
3731,ham,"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN.",0,4.93063707413049,high
3732,ham,We stopped to get ice cream and will go back after,0,1.7308026052871135,medium
3733,ham,Did you stitch his trouser,0,1.678561201340712,medium
3734,ham,No da. . Vijay going to talk in jaya tv,0,2.38037019794876,medium
3735,spam,2/2 146tf150p,1,1.0,low
3736,ham,Hey i'm bored... So i'm thinking of u... So wat r u doing?,0,2.2158928084637317,medium
3737,ham,"Nah, Wednesday. When should I bring the mini cheetos bag over?",0,2.4363625083861806,medium
3738,ham,Nobody names their penis a girls name this story doesn't add up at all,0,2.436050299550992,medium
3739,ham,"Aight, let me know when you're gonna be around usf",0,2.2022334359023814,medium
3740,ham,I'm not. She lip synced with shangela.,0,1.7316420624194797,medium
3741,ham,�� neva tell me how i noe... I'm not at home in da aft wat... ,0,2.607506704032325,medium
3742,ham,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND",0,3.59693842846702,high
3743,spam,Dear Voucher Holder 2 claim your 1st class airport lounge passes when using Your holiday voucher call 08704439680. When booking quote 1st class x 2,1,3.590765351049128,low
3744,ham,"Buzz! Hey, my Love ! I think of you and hope your day goes well. Did you sleep in ? I miss you babe. I long for the moment we are together again*loving smile*",0,3.812251463199462,high
3745,ham,"Haha... Sounds crazy, dunno can tahan anot...",0,2.4215901573940983,medium
3746,ham,Why are u up so early?,0,1.0,medium
3747,ham,Ya that one is slow as poo,0,1.7038798615715574,medium
3748,spam,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com,1,2.9113329840311573,low
3749,ham,"\Im on gloucesterroad what are uup to later?\""""",0,1.924491146957635,medium
3750,ham,Yes:)here tv is always available in work place..,0,2.220847471486052,medium
