Label,Body,flag,tfidfscore
ham,Lol u still feeling sick?,0,1.7176597304529049
ham,Din i tell u jus now 420,0,1.9494709950352247
ham,am up to my eyes in philosophy,0,1.4117680743467522
spam,From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost �1.50 min MobcudB more,1,4.260338796042147
ham,Ok lor. I'm in town now lei.,0,1.9627019008134747
ham,I had it already..sabarish asked me to go..,0,1.3927928260277607
ham,No da. . Vijay going to talk in jaya tv,0,2.3803701979487597
spam,URGENT! We are trying to contact U Todays draw shows that you have won a �800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm,1,4.039849997142208
ham,Lol I know! Hey someone did a great inpersonation of flea on the forums. I love it!,0,2.8604970771542804
spam,Text BANNEDUK to 89555 to see! cost 150p textoperator g696ga 18+ XXX,1,2.924742946860152
ham,Still chance there. If you search hard you will get it..let have a try :),0,2.225591760777356
spam,"Auction round 4. The highest bid is now �54. Next maximum bid is �71. To bid, send BIDS e. g. 10 (to bid �10) to 83383. Good luck.",1,2.9388822392578584
ham,Do you always celebrate NY's with your family ?,0,1.7211521745298926
ham,"We know TAJ MAHAL as symbol of love. But the other lesser known facts 1. Mumtaz was Shahjahan's 4th wife, out of his 7 wifes. 2. Shahjahan killed Mumtaz's husband to marry her. 3. Mumtaz died in her  &lt;#&gt; th delivery. 4. He then married Mumtaz's sister. Question arises where the Hell is the LOVE?:-| -The Great Hari-",0,4.439988583929467
ham,Its ok..come to my home it vl nice to meet and v can chat..,0,2.591372590615497
spam,Collect your VALENTINE'S weekend to PARIS inc Flight & Hotel + �200 Prize guaranteed! Text: PARIS to No: 69101. www.rtf.sphosting.com,1,3.604236220780528
ham,Sent me de webadres for geting salary slip,0,2.2055711679725913
ham,She's fine. Sends her greetings,0,1.707529383600444
spam,Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY �10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg,1,4.0363473261864815
ham,But you dint in touch with me.,0,1.4111871304941033
ham,"Yup, leaving right now, be back soon",0,1.9919417918207982
spam,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt,1,3.797017136037644
ham,Yeah sure I'll leave in a min,0,2.223139313921284
ham,And do you have any one that can teach me how to ship cars.,0,1.730222035828766
ham,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL",0,3.3482766168127602
ham,Yeah confirmed for you staying at  that weekend,0,1.9703964659376174
ham,They said �_ dun haf passport or smth like dat.. Or �_ juz send to my email account..  ,0,3.2499265534812913
ham,"Multiply the numbers independently and count decimal points then, for the division, push the decimal places like i showed you.",0,3.2222099778145745
ham,"Have a lovely night and when you wake up to see this message, i hope you smile knowing all is as should be. Have a great morning",0,2.9505978018067998
ham,Ard 4 lor...,0,1.39435834714307
ham,You are right. Meanwhile how's project twins comin up,0,1.9648877771524096
ham,I sent your maga that money yesterday oh.,0,2.196435123656606
spam,Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY �10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&,1,3.905530861097783
ham,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams,0,3.531363606927393
spam,I am hot n horny and willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 02085076972 reply Stop to end,1,3.897531150310293
ham,Our ride equally uneventful - not too many of those pesky cyclists around at that time of night ;).,0,2.5659787619397942
ham,If you were/are free i can give. Otherwise nalla adi entey nattil kittum,0,2.394345724029856
ham,I've sent my wife your text. After we buy them she'll tell you what to do. So just relax. We should go get them this wkend.,0,3.0675890918454436
ham,I am in escape theatre now. . Going to watch KAVALAN in a few minutes,0,2.401268278992576
ham,How much would it cost to hire a hitman,0,1.7042722241945878
ham,I anything lor...,0,1.0
ham,"Sorry, I'll call later",0,1.7285118356719615
spam,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705,1,3.9365190844696865
ham,Huh but i cant go 2 ur house empty handed right?,0,2.172665353817184
ham,Good morning princess! Happy New Year!,0,2.431414172574268
spam,Congratulations YOU'VE Won. You're a Winner in our August �1000 Prize Draw. Call 09066660100 NOW. Prize Code 2309.,1,3.227241725083638
ham,"Aight, we'll head out in a few",0,1.6994598641780727
ham,Then wat r u doing now? Busy wif work?,0,2.2199452607918517
ham,I know you mood off today,0,1.6706190592064414
ham,"Jay told me already, will do",0,1.406907239585475
ham,Cps is causing the outages to conserve energy.,0,2.230893704850378
ham,"I'm not sure, I was just checking out what was happening around the area",0,2.178776949207205
ham,Hey morning what you come to ask:-) pa...,0,2.219202175229626
ham,Jordan got voted out last nite!,0,1.9372341412921161
ham,"That means you got an A in epi, she.s fine. She.s here now.",0,1.9297405133842904
ham,I have no idea where you are,0,1.0
ham,Pls come quick cant bare this.,0,1.9176273398953345
ham,Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.,0,3.5847901857463342
ham,"Call me. I m unable to cal. Lets meet bhaskar, and deep",0,2.4202093518907803
ham,No. I.ll meet you in the library,0,1.680510908552073
ham,"K, my roommate also wants a dubsack and another friend may also want some so plan on bringing extra, I'll tell you when they know for sure",0,3.3653716641804903
ham,Depends on individual lor e hair dresser say pretty but my parents say look gong. U kaypoh.. I also dunno wat she collecting.,0,3.6616430934501865
ham,Ok c �_ then.,0,1.0
ham,I enjoy watching and playing football and basketball. Anything outdoors. And you?,0,2.418527019641634
ham,"Can you please ask macho what his price range is, does he want something new or used plus it he only interfued in the blackberry bold  &lt;#&gt;  or any bb",0,3.761048598425342
ham,Sorry sent blank msg again. Yup but trying 2 do some serious studying now.,0,2.5883926603169733
ham,Hey check it da. I have listed da.,0,1.9339224998452889
spam,8007 25p 4 Alfie Moon's Children in Need song on ur mob. Tell ur m8s. Txt TONE CHARITY to 8007 for nokias or POLY CHARITY for polys :zed 08701417012 profit 2 charity ,1,3.9783941822910105
ham,I meant as an apology from me for texting you to get me drugs at  &lt;#&gt; at night,0,2.5493442795000982
ham,That means from february to april i'll be getting a place to stay down there so i don't have to hustle back and forth during audition season as i have since my sister moved away from harlem.,0,3.912960483898762
ham,Goin to workout lor... Muz lose e fats... ,0,2.400105726249924
ham,"Damn, poor zac doesn't stand a chance",0,2.4301789997999443
ham,No message..no responce..what happend?,0,1.6976696655686312
ham,I want to tel u one thing u should not mistake me k THIS IS THE MESSAGE THAT YOU SENT:),0,2.4098276944189614
ham,Yeah right! I'll bring my tape measure fri!,0,2.575113412708037
ham,Still chance there. If you search hard you will get it..let have a try :),0,2.225591760777356
ham,Meeting u is my work. . . Tel me when shall i do my work tomorrow,0,2.167561760183485
ham,Should I head straight there or what,0,1.4093382113149766
spam,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX �1.50,1,4.2477378505506405
ham,Thank you princess! You are so sexy...,0,1.731837293172107
ham,Oooh I got plenty of those!,0,1.6691042364389284
ham,Hui xin is in da lib.,0,1.9518821006466562
ham,Its a big difference.  &lt;#&gt;  versus  &lt;#&gt;  every  &lt;#&gt; hrs,0,2.3748109932215957
ham,"It's not that you make me cry. It's just that when all our stuff happens on top of everything else, it pushes me over the edge. You don't underdtand how often i cry over my sorry, sorry life.",0,3.041169397358624
ham,"\ME 2 BABE I FEEL THE SAME LETS JUST 4GET ABOUT IT+BOTH TRY +CHEER UP+NOT FIT SOO MUCHXXLOVE U LOCAXX\""""",0,3.22673567982759
ham,You know what hook up means right?,0,1.9424067840803358
spam,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07090298926 to re-schedule. Ref:9307622",1,3.4113878133999593
ham,Wat's da model num of ur phone?,0,2.367230138399269
ham,He's really into skateboarding now despite the fact that he gets thrown off of it and winds up with bandages and shit all over his arms every five minutes,0,3.2689663547525307
spam,"You can stop further club tones by replying \STOP MIX\"" See my-tone.com/enjoy. html for terms. Club tones cost GBP4.50/week. MFL",1,3.68870904427885
ham,My house here e sky quite dark liao... If raining then got excuse not 2 run already rite... Hee...,0,3.2694177651625393
ham,"Sorry, left phone upstairs. OK, might be hectic but would be all my birds with one fell swoop. It's a date.",0,3.062399221106453
ham,* Thought I didn't see you.,0,1.4142112040504113
spam,wamma get laid?want real doggin locations sent direct to your mobile? join the UKs largest dogging network. txt dogs to 69696 now!nyt. ec2a. 3lp �1.50/msg.,1,4.586071124767425
ham,Carlos says we can pick up from him later so yeah we're set,0,2.428559419686206
ham,"Hey babe, my friend had to cancel, still up for a visit ?",0,2.209011462323473
ham,As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,0,2.8472652387180233
ham,Hmm ill have to think about it... ok you're forgiven! =D,0,2.1609323962600078
ham,"We are hoping to get away by 7, from Langport. You still up for town tonight?",0,2.2111062590664017
ham,Want to send me a virtual hug?... I need one,0,2.119171100472163
ham,"Probably not, still going over some stuff here",0,1.7180785086648478
ham,It has issues right now. Ill fix for her by tomorrow.,0,2.1954848057749374
ham,Why i come in between you people,0,1.3992011919991385
ham,Senthil group company Apnt 5pm.,0,2.226044608185721
ham,Oh really?? Did you make it on air? What's your talent?,0,2.3841885974387673
ham,Studying. But i.ll be free next weekend.,0,1.9396588787908864
ham,R u here yet? I'm wearing blue shirt n black pants.,0,2.229776853798125
ham,Wait.i will come out.. &lt;#&gt;  min:),0,2.2157561261664327
ham,I will reach ur home in  &lt;#&gt;  minutes,0,2.4029048490643703
ham,Well then you have a great weekend!,0,1.4061728735487136
ham,"What are you doing in langport? Sorry, but I'll probably be in bed by 9pm. It sucks being ill at xmas! When do you and go2sri lanka? ",0,3.369425189125149
ham,"Frnd s not juz a word.....not merely a relationship.....its a silent promise which says ... \ I will be with YOU \"" Wherevr.. Whenevr.. Forevr... Gudnyt dear..""",0,3.552917690649305
ham,Huh? 6 also cannot? Then only how many mistakes?,0,1.4026246706624796
ham,Ha... U jus ate honey ar? So sweet...,0,2.438875052767189
ham,I'm turning off my phone. My moms telling everyone I have cancer. And my sister won't stop calling. It hurts to talk. Can't put up with it. See u when u get home. Love u,0,3.521418666077003
ham,"Honey ? Sweetheart ? Darling ? Sexy buns ? Sugar plum ? Loverboy ? I miss you, boytoy ... *smacks your ass* Did you go to the gym too ?",0,3.694527360306248
ham,Thanks for loving me so. You rock,0,1.7175882358289356
ham,Yeah imma come over cause jay wants to do some drugs,0,2.6053056694658423
ham,Ok thanx... Take care then...,0,1.7066961363249424
ham,Yup. Thk of u oso boring wat.,0,2.2101726105326285
ham," came to look at the flat, seems ok, in his 50s? * Is away alot wiv work. Got woman coming at 6.30 too.",0,3.5103471844648224
ham,Moji just informed me that you saved our lives. Thanks.,0,2.3785512031231972
spam,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,1,3.620655225783522
ham,Whos this am in class:-),0,1.3945758442655913
ham,Hey r �_ still online? I've finished the formatting...,0,2.180940841492848
ham,Great! So what attracts you to the brothas?,0,1.6857080594043454
spam,Promotion Number: 8714714 - UR awarded a City Break and could WIN a �200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 �1.50perWKsub,1,4.385007976273975
ham,Stupid.its not possible,0,1.4138226772273241
ham,I cant pick the phone right now. Pls send a message,0,2.4444765615599673
ham,LOL what happens in Vegas stays in vegas,0,1.7969756298955657
ham,"Hello, hello, hi lou sorry it took so long 2 reply- I left mobile at friends in Lancaster, just got it bak Neway im sorry I couldn��t make ur b��day 2 hun!",0,4.357591161193935
ham,When did i use soc... I use it only at home... �� dunno how 2 type it in word ar...,0,2.705628735294865
